75,12:40,26.3,1015.20,0.00,4.0,1.8,22.40,0.00,255.00,23 Jun,79,26.8,61
76,12:50,26.9,1015.10,0.00,3.1,0.9,22.50,0.00,239.00,23 Jun,77,27.1,61
77,13:00,26.4,1015.00,0.00,4.5,2.2,22.30,0.00,247.00,23 Jun,78,27.2,61
78,13:10,25.8,1014.80,0.00,4.9,2.6,22.10,0.00,246.00,23 Jun,80,27.3,60
79,13:20,25.9,1014.90,0.00,4.0,1.9,22.20,0.00,237.00,23 Jun,80,27.4,60
80,13:30,26.3,1014.90,0.00,4.0,1.1,22.60,0.00,241.00,23 Jun,80,27.4,60
81,13:40,26.6,1014.80,0.00,4.9,1.9,22.70,0.00,244.00,23 Jun,79,27.6,60
82,13:50,26.8,1014.90,0.00,4.0,1.6,22.40,0.00,239.00,23 Jun,77,27.7,59
83,14:00,26.4,1014.90,0.00,4.5,2.3,22.50,0.00,254.00,23 Jun,79,27.7,59
84,14:10,26.9,1014.90,0.00,4.0,1.5,22.70,0.00,242.00,23 Jun,78,27.8,59
85,14:20,27.2,1014.80,0.00,4.0,1.3,22.80,0.00,244.00,23 Jun,77,27.7,58
86,14:30,27.4,1014.70,0.00,3.1,0.9,22.40,0.00,214.00,23 Jun,74,27.5,57
87,14:40,27.6,1014.60,0.00,3.6,1.0,22.80,0.00,288.00,23 Jun,75,27.4,55
88,14:50,27.9,1014.50,0.00,3.6,1.1,22.80,0.00,253.00,23 Jun,74,27.3,55
89,15:00,28.1,1014.50,0.00,3.1,0.8,22.10,0.00,248.00,23 Jun,70,27.3,54
90,15:10,28.4,1014.50,0.00,3.1,0.7,22.40,0.00,234.00,23 Jun,70,27.2,54
91,15:20,28.2,1014.40,0.00,3.6,1.3,22.70,0.00,251.00,23 Jun,72,27.2,53
92,15:30,28.2,1014.40,0.00,4.5,1.1,22.90,0.00,250.00,23 Jun,73,27.2,54
93,15:40,28.6,1014.30,0.00,2.7,0.9,23.10,0.00,232.00,23 Jun,72,27.2,54
94,15:50,28.4,1014.30,0.00,3.6,1.2,23.10,0.00,246.00,23 Jun,73,27.2,55
95,16:00,27.9,1014.20,0.00,3.1,0.7,22.40,0.00,220.00,23 Jun,72,27.2,56
96,16:10,27.9,1014.10,0.00,1.8,0.6,21.90,0.00,223.00,23 Jun,70,27.2,55
97,16:20,28.3,1014.00,0.00,1.8,0.6,22.10,0.00,111.00,23 Jun,69,27.2,55
0,16:33,27.7,1013.9,0.0,4.7,1.8,21.0,0.0,218,23 Jun,67,27.1,53
0,16:40,27.5,1013.9,0.0,4.7,1.8,22.2,0.0,222,23 Jun,73,27.1,53
0,16:50,27.6,1013.7,0.0,6.5,2.2,21.9,0.0,253,23 Jun,71,27.0,53
0,17:00,28.5,1013.7,0.0,9.7,2.2,21.3,0.0,217,23 Jun,65,27.0,52
0,17:10,29.1,1013.7,0.0,7.9,2.5,21.3,0.0,214,23 Jun,63,27.0,52
0,17:20,29.4,1013.7,0.0,6.5,1.8,21.9,0.0,229,23 Jun,64,27.0,51
0,17:40,29.3,1013.5,0.0,11.2,4.3,20.2,0.0,242,23 Jun,58.0,26.9,50
0,17:50,29.9,1013.5,0.0,3.2,1.1,18.7,0.0,304,23 Jun,51.0,26.9,49
0,18:00,30.4,1013.5,0.0,4.7,1.1,19.1,0.0,263,23 Jun,51.0,26.9,49
0,18:10,29.9,1013.5,0.0,16.2,4.0,18.7,0.0,246,23 Jun,51.0,26.9,49
0,18:20,29.3,1013.4,0.0,6.5,4.0,17.8,0.0,245,23 Jun,50.0,26.9,48
0,18:30,28.9,1013.4,0.0,9.7,2.2,18.7,0.0,244,23 Jun,54.0,26.9,47
0,18:41,29.0,1013.4,0.0,11.2,2.5,18.5,0.0,261,23 Jun,53.0,26.8,47
0,18:51,29.2,1013.5,0.0,6.5,1.8,18.6,0.0,251,23 Jun,53.0,26.8,46
0,19:01,29.2,1013.7,0.0,6.5,1.8,20.6,0.0,249,23 Jun,60.0,26.8,46
0,19:11,28.8,1013.7,0.0,13.0,2.5,21.1,0.0,254,23 Jun,63.0,26.8,46
0,19:21,28.6,1013.7,0.0,6.5,1.4,19.5,0.0,229,23 Jun,58.0,26.7,47
0,19:31,28.4,1013.7,0.0,11.2,4.0,18.5,0.0,257,23 Jun,55.0,26.7,47
0,19:41,28.5,1013.8,0.0,4.7,2.2,18.6,0.0,260,23 Jun,55.0,26.7,46
0,19:51,28.4,1013.8,0.0,6.5,0.7,18.5,0.0,259,23 Jun,55.0,26.7,46
0,20:01,28.2,1013.7,0.0,4.7,1.1,18.6,0.0,247,23 Jun,56.0,26.6,46
0,20:11,28.1,1013.7,0.0,3.2,1.1,18.8,0.0,250,23 Jun,57.0,26.6,46
0,20:21,27.9,1013.6,0.0,3.2,1.1,18.0,0.0,250,23 Jun,55.0,26.5,45
0,20:31,27.9,1013.9,0.0,3.2,0.7,18.0,0.0,250,23 Jun,55.0,26.4,45
0,20:41,27.8,1013.9,0.0,4.7,0.7,19.6,0.0,207,23 Jun,61.0,26.4,45
0,21:01,27.6,1013.8,0.0,1.4,0.0,19.1,0.0,201,23 Jun,60.0,26.4,45
0,21:11,27.7,1013.8,0.0,0.0,0.0,19.0,0.0,201,23 Jun,59.0,26.4,45
0,21:21,27.7,1013.8,0.0,4.7,1.8,19.0,0.0,106,23 Jun,59.0,26.4,45
0,21:31,27.2,1013.8,0.0,4.7,2.9,20.3,0.0,76,23 Jun,66.0,26.4,45
0,21:41,26.9,1013.7,0.0,6.5,4.3,20.3,0.0,63,23 Jun,67.0,26.3,46
0,21:51,26.9,1013.7,0.0,4.7,3.2,19.5,0.0,57,23 Jun,64.0,26.3,46
0,22:01,27.1,1013.8,0.0,4.7,2.5,19.4,0.0,69,23 Jun,63.0,26.3,46
0,22:11,27.1,1014.0,0.0,4.7,2.9,18.4,0.0,95,23 Jun,59.0,26.3,46
